Name,Postcode,Latitude,Longitude
THE SLADE SURGERY,SE18 2NB,51.479879,0.088556999
ST MARKS PMS,SE18 3EP,51.481053,0.0725233
ALL SAINTS MEDICAL CENTRE PMS,SE18 3PS,51.479417,0.066371581
HAZELWOOD,SE18 3RG,51.468939,0.065437342
GREENWOOD,SE18 3RG,51.468939,0.065437342
WOOLWICH MEDICAL CENTRE,SE18 4AB,51.487906,0.059236273
QUEEN ELIZABETH URGENT CARE SERVICE,SE18 4QH,51.478577,0.048691764
GREENBROOK OOH,SE18 4QH,51.478577,0.048691764
TRIVENI PMS,SE18 5TE,51.490321,0.058437577
CLOVER HEALTH CENTRE,SE18 6AB,51.490385,0.068610531
ANGLESEA PMS,SE18 6ER,51.488759,0.067989561
WDP WOOLWICH,SE18 6LZ,51.493284,0.063843679
VALENTINE HEALTH PARTNERSHIP,SE18 6PZ,51.4923,0.061523099
GREENWICH HEALTH LTD,SE18 6PZ,51.4923,0.061523099
ROYAL ARSENAL MEDICAL CENTRE,SE18 6TE,51.493501,0.073476816
GLYNDON PMS,SE18 7LU,51.487385,0.079594846
WAVERLEY PMS,SE18 7QU,51.482736,0.083113669
ABBEYSLADE PMS (DR CHAND),SE2 0ER,51.487796,0.10744297
PALLIATIVE CARE,SE2 0GB,51.482685,0.11809589
GREENWICH COMMUNITY HOSPICE,SE2 0GB,51.482685,0.11809589
ABBEY WOOD SURGERY,SE2 9AT,51.497093,0.11650188
HMP BELMARSH,SE28 0EB,51.496763,0.092800971
HMP THAMESIDE,SE28 0FJ,51.493273,0.088304853
THAMESMEAD SATELLITE URGENT CARE CENTRE,SE28 0NY,51.498821,0.089883967
AT MEDICS,SE28 0NY,51.498821,0.089883967
HMP & YOI ISIS,SE28 0NZ,51.497246,0.096972442
GALLIONS REACH HEALTH CENTRE,SE28 8BE,51.505645,0.10903025
MANOR BROOK PMS,SE3 0EN,51.469221,0.025062257
BLACKHEATH STANDARD PMS,SE3 7HB,51.478134,0.019797325
DR SITHAMPARANATHAN,SE3 8AE,51.46392,0.038806853
SHOOTERS HILL MEDICAL CENTRE,SE3 8HQ,51.471406,0.037513517
DR NS GURAM'S PRACTICE,SE3 9FA,51.460346,0.029175207
HENLEY CROSS MEDICAL PRACTICE,SE3 9YX,51.461302,0.028512198
CRI GPWSI,SE7 8LJ,51.492421,0.04429921
WDP GREENWICH,SE7 8LJ,51.492421,0.04429921
FAIRFIELD PMS,SE7 8TX,51.483908,0.038949361
ELTHAM PARK SURGERY,SE9 1JE,51.4547,0.061023297
DR V SANDRASAGRA'S PRACTICE,SE9 1XY,51.460469,0.057741801
DR BPC PEIRIS' PRACTICE,SE9 2JY,51.449406,0.084287505
DR V AGARWAL'S PRACTICE,SE9 3AZ,51.429798,0.056507238
ELMSTEAD MEDICAL CLINIC,SE9 3JD,51.432081,0.059113093
COLDHARBOUR HILL PMS,SE9 3JD,51.432081,0.059113093
NEW ELTHAM AND BLACKFEN MEDICAL CENTRE,SE9 3PT,51.434495,0.074199154
ELTHAM PALACE PMS,SE9 5DQ,51.449946,0.053713664
ELTHAM MEDICAL PRACTICE,SE9 5DQ,51.449946,0.053713664
CIRCLE GREENWICH MSK,SE9 5DQ,51.449946,0.053713664
SHAWBROOKE SURGERY,SE9 6AE,51.454961,0.035312911
SHERARD ROAD MEDICAL CENTRE,SE9 6ER,51.454724,0.049422825
BRISET CORNER SURGERY,SE9 6JX,51.458187,0.043704784
THE SURGERY (KINGSLAND ROAD),E2 8AL,51.532656,-0.077550888
THE SORSBY HEALTH CENTRE,E5 0DH,51.5559,-0.038862209
CHYPS PLUS,E5 0PD,51.550592,-0.052230775
EAR NOSE & THROAT SERVICE,E5 0PD,51.550592,-0.052230775
LOWER CLAPTON GROUP PRACTICE,E5 0PQ,51.550922,-0.050990624
ATHENA MEDICAL CENTRE,E5 0QP,51.554917,-0.053315427
THE NIGHTINGALE PRACTICE,E5 8BY,51.55818,-0.062481117
THE RIVERSIDE PRACTICE,E5 9BQ,51.565262,-0.051329752
THE CLAPTON SURGERY,E5 9BQ,51.565262,-0.051329752
HEALY MEDICAL CENTRE,E5 9DH,51.567016,-0.060056557
THE DALSTON PRACTICE,E8 1PG,51.547765,-0.067264996
SANDRINGHAM PRACTICE,E8 1PG,51.547765,-0.067264996
BEECHWOOD MEDICAL CENTRE,E8 3AH,51.546038,-0.070525556
RICHMOND ROAD MEDICAL CENTRE,E8 3HN,51.543051,-0.06553224
HACKNEY RECOVERY SERVICE,E8 3SG,51.538542,-0.056581065
SQUARE MILE HEALTH,E8 3SG,51.538542,-0.056581065
QUEENSBRIDGE GROUP PRACTICE,E8 3XP,51.541476,-0.071468414
LONDON FIELDS MEDICAL CENTRE,E8 4QJ,51.536584,-0.061610386
ST.JOSEPH'S HOSPICE,E8 4SA,51.537053,-0.056255169
"ST JOSEPH'S HOSPICE, HACKNEY",E8 4SA,51.537053,-0.056255169
ST JOSEPH'S HOSPICE,E8 4SA,51.537053,-0.056255169
ST JOSEPH'S HOSPICE COMMUNITY SERVICE,E8 4SA,51.537053,-0.056255169
FELSTEAD ST RESOURCE CENTRE,E9 5LG,51.544131,-0.026662507
TROWBRIDGE PRACTICE,E9 5NE,51.545462,-0.029345179
KINGSMEAD HEALTHCARE,E9 5QG,51.551803,-0.034783216
THE WICK HEALTH CENTRE,E9 5TD,51.548012,-0.037715835
THE LEA SURGERY,E9 6AG,51.548273,-0.04311334
ELSDALE STREET SURGERY,E9 6QY,51.543014,-0.0491653
LATIMER HEALTH CENTRE,E9 6RT,51.54659,-0.049502727
MEDIAN ROAD RESOURCE CENTRE,E9 6RT,51.54659,-0.049502727
HOMERTON NMP'S,E9 6SR,51.550634,-0.046098772
PRIMARY & URGENT CARE CENTRE,E9 6SR,51.550634,-0.046098772
NORTH EAST LONDON BCSC,E9 6SR,51.550634,-0.046098772
GP OUT OF HOURS BASE SERVICE OOH,E9 6SR,51.550634,-0.046098772
PARADOC,E9 6SR,51.550634,-0.046098772
DERMATOLOGY SERVICE,E9 7PX,51.539952,-0.053737828
WDP HACKNEY DIP,E9 7QL,51.539237,-0.053999062
LIFELINE PROJECT LTD,E9 7QL,51.539237,-0.053999062
THE GREENHOUSE WALK-IN,E9 7SN,51.538544,-0.055052455
WELL STREET SURGERY,E9 7TA,51.539226,-0.052817041
SHOREDITCH PARK SURGERY,N1 5DR,51.533527,-0.086828572
THE HOXTON SURGERY,N1 5DR,51.533527,-0.086828572
THE LAWSON PRACTICE,N1 5HZ,51.533731,-0.079524183
EXTENDED ACCESS PRIMARY CARE HUB,N1 5HZ,51.533731,-0.079524183
CHCCG COVID 19 TREATMENT CENTRE,N1 5HZ,51.533731,-0.079524183
DE BEAUVOIR SURGERY,N1 5QT,51.538449,-0.078244064
ABNEY HOUSE MEDICAL CENTRE,N16 0EF,51.561749,-0.078791224
THE SURGERY (CRANWICH ROAD),N16 5JF,51.573619,-0.081552204
SPRING HILL PRACTICE,N16 5SR,51.566161,-0.073641711
TOLLGATE LODGE PRACTICE,N16 5SR,51.566161,-0.073641711
THE ALLERTON ROAD SURGERY,N16 5UF,51.565724,-0.090383086
STAMFORD HILL GROUP PRACTICE,N16 6UA,51.573976,-0.071492952
FOUNTAYNE ROAD HEALTH CENTRE,N16 7EA,51.56442,-0.06514483
THE ELM PRACTICE,N16 7EA,51.56442,-0.06514483
ROSEWOOD PRACTICE,N16 7EA,51.56442,-0.06514483
THE SURGERY (BROOKE ROAD),N16 7LR,51.560052,-0.070754775
SOMERFORD GROVE PRACTICE,N16 7UA,51.553797,-0.07262063
THE SURGERY (BARRETTS GROVE),N16 8AR,51.5522,-0.078284859
THE STATHAM GROVE SURGERY,N16 9DP,51.557463,-0.089459644
BARTON HOUSE GROUP PRACTICE,N16 9JT,51.560545,-0.083819308
MILDMAY MEDICAL PRACTICE,N16 9NF,51.552568,-0.085986469
THE SURGERY (PATEL),N4 2NU,51.568205,-0.093670043
DERMATOLOGY SERVICE,N4 2NU,51.568205,-0.093670043
THE CEDAR PRACTICE,N4 2NU,51.568205,-0.093670043
THE HERON PRACTICE,N4 2NU,51.568205,-0.093670043
COMMUNITY DERMATOLOGY SERVICE,N4 2NU,51.568205,-0.093670043
THE FULHAM MEDICAL CENTRE,SW6 1BG,51.480745,-0.19310557
NORTH FULHAM SURGERY,SW6 1TN,51.486398,-0.19933486
"THE SURGERY, DR DAS & PARTNERS",SW6 2FE,51.473137,-0.19137587
SANDS END HEALTH CLINIC,SW6 2FE,51.473137,-0.19137587
GP LED GYNAECOLOGY SERVICE,SW6 2FE,51.473137,-0.19137587
ASHVILLE SURGERY,SW6 4HS,51.476255,-0.20113114
GPWSI DERMATOLOGY CLINIC,SW6 4UL,51.473778,-0.19914064
DMC COMMUNITY DERM H&F,SW6 4UL,51.473778,-0.19914064
THE LILYVILLE SURGERY,SW6 4UL,51.473778,-0.19914064
BARNET CCG-CLCH (NMP),SW6 4UL,51.473778,-0.19914064
WEST LONDON CCG - CLCH (NMP),SW6 4UL,51.473778,-0.19914064
CENTRAL LONDON CCG - CLCH (NMP),SW6 4UL,51.473778,-0.19914064
HAMMERSMITH & FULHAM CCG - CLCH (NMP),SW6 4UL,51.473778,-0.19914064
MERTON CCG-CLCH (NMP),SW6 4UL,51.473778,-0.19914064
PARSONS GREEN WIC,SW6 4UL,51.473778,-0.19914064
HARROW CCG COMMUNITY NURSES CLCH (NMP),SW6 4UL,51.473778,-0.19914064
WANDSWORTH CCG - CLCH (NMP),SW6 4UL,51.473778,-0.19914064
CASSIDY ROAD MEDICAL CENTRE,SW6 5PX,51.479163,-0.19900057
"THE MEDICAL CENTRE, DR JEFFERIES & PARTN",SW6 6BQ,51.481079,-0.21259235
"THE SURGERY, DR MANGWANA & PARTNERS",SW6 6JD,51.476281,-0.21581835
SALISBURY SURGERY,SW6 7HS,51.481161,-0.20851345
FULHAM CROSS MEDICAL CENTRE,SW6 7PP,51.482739,-0.21414049
GP AT HAND,SW6 7SX,51.484752,-0.2034469
HMP WORMWOOD SCRUBS,W12 0AE,51.516023,-0.24048268
HAMM & FULHAM PERINATAL MH SERVICE,W12 0HS,51.516523,-0.23665841
HAMMERSMITH & FULHAM CENTRES FOR HEALTH,W12 0HS,51.516523,-0.23665841
"THE MEDICAL CENTRE, DR KUKAR",W12 0NF,51.507135,-0.24385117
"THE SURGERY, DR DASGUPTA & PARTNERS",W12 0PT,51.514206,-0.24762908
"DR CANISIUS & DR HASAN, PARKVIEW CFH&W",W12 7FG,51.507568,-0.22126834
"DR UPPAL & PARTN, PARKVIEW CTR FOR H&W",W12 7FG,51.507568,-0.22126834
"DR RK KUKAR, PARKVIEW CTR FOR H&W",W12 7FG,51.507568,-0.22126834
H&F CCGS WEEKEND PLUS SERVICE,W12 7FG,51.507568,-0.22126834
CANBERRA OLD OAK SURGERY,W12 7FG,51.507568,-0.22126834
HAMMERSMITH AND FULHAM DAWS,W12 7LL,51.506646,-0.23407131
SHEPHERDS BUSH MEDICAL CENTRE,W12 7LS,51.506623,-0.23309236
BROADWAY CENTRE,W12 8EZ,51.503221,-0.22633659
THE OLD OAK SURGERY,W12 8LH,51.505569,-0.22759991
THE BUSH DOCTORS,W12 8PP,51.503763,-0.2187941
ASHCHURCH SURGERY,W12 9BP,51.501852,-0.24232529
THE NEW SURGERY,W12 9RD,51.506067,-0.23557792
STERNDALE SURGERY,W14 0HX,51.498316,-0.22135481
NORTH END MEDICAL CENTRE,W14 9PR,51.487882,-0.20407288
PARK MEDICAL CENTRE,W6 0QG,51.496963,-0.24317604
BROOK GREEN SURGERY,W6 7BL,51.4953,-0.21814438
BROOK GREEN MEDICAL CENTRE,W6 7EG,51.494576,-0.222019
RICHFORD GATE MEDICAL CENTRE,W6 7HY,51.500436,-0.22655995
"UCC, H&F CENTRES FOR HEALTH",W6 8RF,51.487054,-0.21993503
WEST LONDON BCSC,W6 8RF,51.487054,-0.21993503
HAMMERSMITH SURGERY,W6 9DU,51.490898,-0.22730465
COMMUNITY INDEPENDENCE SERVICE,W6 9XY,51.492378,-0.23185691
RUTLAND HOUSE SURGERY,N10 1DU,51.594446,-0.14420104
GROSVENOR ROAD SURGERY,N10 2DR,51.599873,-0.13992233
THE MUSWELL HILL PRACTICE,N10 2PS,51.59225,-0.14121547
HARINGEY HEALTH CONNECTED LTD,N10 2PS,51.59225,-0.14121547
QUEENS AVENUE PRACTICE,N10 3BJ,51.591919,-0.14758123
BOUNDS GREEN GROUP PRACTICE,N11 2PF,51.606638,-0.12653285
HAVERGAL SURGERY,N15 3DY,51.589194,-0.10201623
WEST GREEN ROAD SURGERY,N15 3PB,51.58587,-0.092208986
PILOT SE LOCALITY TELEPHONE APPOINTMENTS,N15 3PB,51.58587,-0.092208986
ALTERNATIVE HEALTH CARE SCHEME,N15 3TH,51.580663,-0.092181708
CHILD DEVELOPMENT CENTRE,N15 3TH,51.580663,-0.092181708
HARINGEY PALLIATIVE CARE TEAM,N15 3TH,51.580663,-0.092181708
SPUR ROAD SURGERY,N15 4AA,51.586552,-0.086593946
PHILIP LANE SURGERY (SIVA),N15 4AB,51.587688,-0.085665643
JS MEDICAL PRACTICE,N15 4JR,51.589103,-0.078705677
LAWRENCE HOUSE SURGERY,N15 4JR,51.589103,-0.078705677
TYNEMOUTH MEDICAL PRACTICE,N15 4RH,51.586253,-0.068331476
CHESTNUTS PARK SURGERY,N15 5AZ,51.581361,-0.087028496
ST ANN'S ROAD SURGERY,N15 5AZ,51.581361,-0.087028496
THE CHESTNUTS PARK SURGERY,N15 5AZ,51.581361,-0.087028496
GROVE ROAD SURGERY,N15 5HJ,51.581143,-0.081350827
FERNLEA SURGERY,N15 6JR,51.578537,-0.072728701
HIGH ROAD SURGERY (SINGH),N15 6LT,51.576014,-0.072922056
ST JOHN'S SURGERY,N15 6QP,51.577091,-0.081579206
HAGA ALCOHOL TREATMENT SERVICE HARINGEY,N17 0HJ,51.602616,-0.059434897
PARK LANE SURGERY,N17 0JP,51.602341,-0.060226389
ST PAUL'S ROAD SURGERY,N17 0NJ,51.600123,-0.06095626
MORRIS HOUSE GROUP PRACTICE,N17 6AA,51.597763,-0.082050985
BROADWATER FARM HEALTH CENTRE,N17 6BF,51.594412,-0.080560701
BRUCE GROVE PRIMARY HEALTH CARE CTR,N17 6QB,51.592137,-0.070160803
HARINGEY DIP/CRI,N17 6RA,51.59475,-0.071046249
CHARLTON HOUSE MEDICAL CENTRE,N17 6SB,51.59544,-0.069226701
TOTTENHAM HEALTH CENTRE,N17 8AH,51.604773,-0.068628595
SOMERSET GARDENS FAMILY HEALTH CENTRE,N17 8NW,51.605338,-0.073471338
DERMATOLOGY GPSI,N17 8NW,51.605338,-0.073471338
DOWSETT ROAD SURGERY,N17 9DL,51.594856,-0.064385829
TOTTENHAM HALE MEDICAL PRACTICE,N17 9FD,51.588708,-0.05907487
CHERRY TREE SURGERY,N2 9JG,51.588143,-0.15968757
ARCADIAN GARDENS SURGERY,N22 5AB,51.606727,-0.11077331
STUART CRESCENT HEALTH CENTRE,N22 5NJ,51.600432,-0.11019708
STUART CRESCENT MEDICAL PRACTICE,N22 5NJ,51.600432,-0.11019708
WESTBURY AVENUE SURGERY,N22 6RS,51.593585,-0.097732932
WESTBURY MEDICAL CENTRE,N22 6RX,51.597176,-0.094030971
PILOT CENTRAL PROJECT WESTBURY AVENUE,N22 6RX,51.597176,-0.094030971
THE ALEXANDRA SURGERY,N22 7UN,51.599292,-0.13679827
STAUNTON GROUP PRACTICE,N22 8HE,51.599388,-0.11292615
CHESHIRE ROAD SURGERY,N22 8JJ,51.607188,-0.11370032
MYDDLETON ROAD SURGERY,N22 8NW,51.606553,-0.11560404
BRIDGE HOUSE MEDICAL PRACTICE,N4 1TL,51.577313,-0.099134059
HIGHGATE GROUP PRACTICE,N6 4QA,51.57692,-0.15162599
HORNSEY PARK SURGERY,N8 0PH,51.589275,-0.10923095
GREEN LANES (SAMPSON),N8 0RE,51.585044,-0.10060136
GREEN LANES (RAJA),N8 0RE,51.585044,-0.10060136
THE OLD SURGERY,N8 0RP,51.583329,-0.099633622
GREEN LANES (ANSARI),N8 0SD,51.585682,-0.10002622
CHRISTCHURCH HALL SURGERY,N8 8AE,51.577921,-0.12572234
CROUCH HALL ROAD SURGERY,N8 8HJ,51.579178,-0.12730153
QUEENSWOOD MEDICAL PRACTICE,N8 8JD,51.583479,-0.13086317
FEDERATED4HEALTH,N8 8JD,51.583479,-0.13086317
FEDERATED4HEALTH LTD (APMS),N8 8JD,51.583479,-0.13086317
PARK ROAD SURGERY,N8 8JJ,51.585165,-0.13281487
THE VALE PRACTICE,N8 8SU,51.581455,-0.12572126
TOTTENHAM LANE SURGERY,N8 9BD,51.584812,-0.11520457
ALLENSON HOUSE MEDICAL CENTRE,N8 9TB,51.580247,-0.11879969
HEADSTONE ROAD SURGERY,HA1 1PG,51.583768,-0.34091197
SAVITA MEDICAL CENTRE,HA1 1RQ,51.586574,-0.34285952
THE CIVIC MEDICAL CENTRE,HA1 1SE,51.587155,-0.33749741
NHS HARROW WDP,HA1 2AA,51.580618,-0.33434422
THE NORTHWICK SURGERY,HA1 2NU,51.581845,-0.32768885
HPCT CAS OPHTHALMOLOGY HHL,HA1 2NU,51.581845,-0.32768885
GPSI CARDIOLOGY SERVICE,HA1 3AW,51.579269,-0.33876662
GPSI HEADACHE SERVICE,HA1 3AW,51.579269,-0.33876662
GYNAECOLOGY GPWSI - AA,HA1 3AW,51.579269,-0.33876662
HARROW HEALTH CIC GASTROENTEROLOGY GPWSI,HA1 3AW,51.579269,-0.33876662
HPCT COMMUNITY UROLOGY SERVICE,HA1 3AW,51.579269,-0.33876662
HARROW DIABETES INTEGRATED CARE,HA1 3AW,51.579269,-0.33876662
CAS PAEDIATRICS,HA1 3AW,51.579269,-0.33876662
COMMUNITY NURSES HARROW CCG,HA1 3AW,51.579269,-0.33876662
STOMA SERVICE (HAPS),HA1 3AW,51.579269,-0.33876662
HARROW DARS WDP,HA1 3DJ,51.577972,-0.3430714
LANFRANC MEDICAL CENTRE,HA1 3QE,51.561586,-0.33274581
BMI CLEMENTINE CHURCHILL HOSPITAL,HA1 3RX,51.564966,-0.33270874
ST. PETER'S MEDICAL CENTRE,HA1 4BS,51.576497,-0.35070168
THE PINNER ROAD SURGERY,HA1 4JS,51.582803,-0.3528549
PINNER VIEW MEDICAL CENTRE,HA1 4QG,51.585878,-0.3502321
THE SHAFTESBURY MEDICAL CENTRE,HA2 0AH,51.571713,-0.35390515
GP DIRECT,HA2 0RQ,51.57527,-0.3587843
ROXBOURNE MEDICAL CENTRE,HA2 0UE,51.567373,-0.3631376
HEADSTONE LANE MEDICAL CENTRE,HA2 6LY,51.599017,-0.35675884
THE RIDGEWAY SURGERY,HA2 7DU,51.581014,-0.36510113
SIMPSON HOUSE MEDICAL CENTRE,HA2 8RS,51.561666,-0.37243149
HARROW ENT CAS,HA2 9DX,51.568372,-0.36969579
ALEX CENTRE UNREGISTERED WIC,HA2 9DX,51.568372,-0.36969579
DMC COMMUNITY DERM HARROW,HA2 9DX,51.568372,-0.36969579
KINGS ROAD SURGERY,HA2 9JH,51.567603,-0.376476
WASU MEDICAL CENTRE,HA2 9LG,51.571252,-0.37571108
FIRST CHOICE MEDICAL CARE,HA2 9LG,51.571252,-0.37571108
ENDERLEY ROAD MEDICAL CENTRE,HA3 5HF,51.601872,-0.34046884
ASPRI MEDICAL CENTRE,HA3 5LE,51.604471,-0.34300228
THE CIRCLE PRACTICE,HA3 7LT,51.601122,-0.32059852
BELMONT HEALTH CENTRE,HA3 7LT,51.601122,-0.32059852
THE ENTERPRISE PRACTICE,HA3 7LT,51.601122,-0.32059852
HHCIC EAST WIC,HA3 7LT,51.601122,-0.32059852
BELMONT WALK-IN CENTRE,HA3 7LT,51.601122,-0.32059852
THE STREATFIELD MEDICAL CENTRE,HA3 9BL,51.595341,-0.30068557
STREATFIELD HEALTH CENTRE,HA3 9BP,51.593812,-0.30812007
CHARLTON ROAD MEDICAL CENTRE,HA3 9HT,51.593386,-0.2960809
THE PINN MEDICAL CENTRE,HA5 3EE,51.595082,-0.38223875
COMMUNITY ASSESSMENT UNIT,HA5 3EE,51.595082,-0.38223875
THE PINN UNREGISTERED WIC,HA5 3EE,51.595082,-0.38223875
ADHD SERVICE,HA5 3EE,51.595082,-0.38223875
GPSI DERMATOLOGY SERVICE,HA5 3HR,51.59468,-0.38375451
HPCT CAS OPHTHALMOLOGY TP,HA5 3HR,51.59468,-0.38375451
HARROW HEALTH CIC - HAEMORRHOIDS SERVICE,HA5 3HR,51.59468,-0.38375451
HARROW HEALTH CIC - ENT SERVICE,HA5 3HR,51.59468,-0.38375451
ELLIOTT HALL MEDICAL CTR.,HA5 4EA,51.608476,-0.3625262
HATCH END MEDICAL CENTRE,HA5 4RD,51.606251,-0.37707625
HARROW LDT SERVICE,HA7 1AT,51.605645,-0.30058972
HARROW RAPID RESPONSE SERVICE,HA7 1AT,51.605645,-0.30058972
THE STANMORE MEDICAL CENTRE,HA7 1HS,51.60154,-0.30400635
HONEYPOT MEDICAL CENTRE,HA7 1JP,51.596942,-0.294504
THE STANMORE SURGERY,HA7 4AU,51.615265,-0.31104905
BACON LANE SURGERY,HA8 5AT,51.605078,-0.27588816
MOLLISON WAY SURGERY,HA8 5QL,51.597653,-0.27855169
REDBRIDGE CCG,RM1 1BH,51.579253,0.17979778
BARKING & DAGENHAM CCG,RM1 1BH,51.579253,0.17979778
HAVERING CCG,RM1 1BH,51.579253,0.17979778
WDP HAVERING,RM1 1HR,51.578124,0.17906541
EVOLUTIO COMMUNITY OPTHALMOLOGY SERVICE,RM1 2JT,51.57476,0.18539895
DR MARKS PRACTICE,RM1 2SB,51.572562,0.19237934
ST EDWARDS MEDICAL CENTRE,RM1 3DQ,51.580061,0.18230462
WESTERN ROAD MEDICAL CENTRE,RM1 3LS,51.578992,0.18750723
NORTH STREET MEDICAL CARE,RM1 4QJ,51.586196,0.17343195
PBC PURDIE DERMATOLOGY,RM1 4QJ,51.586196,0.17343195
HORNCHURCH HEALTHCARE,RM11 1XA,51.566908,0.21901872
BILLET LANE MEDICAL PRACTICE,RM11 1XA,51.566908,0.21901872
CECIL AVENUE SURGERY,RM11 2LY,51.583925,0.22124804
DMC COMMUNITY DERMATOLOGY BHR,RM11 3SD,51.563512,0.22312424
DR VM PATEL,RM11 3SZ,51.561032,0.22870229
HIGH STREET SURGERY,RM11 3XT,51.561596,0.22363675
DR UBEROY,RM12 4AN,51.562069,0.19949262
PBC UBEROY DERMATOLOGY,RM12 4AN,51.562069,0.19949262
MAYLANDS HEALTHCARE,RM12 4EQ,51.552925,0.19071367
HORNCHURCH WEEKEND SERVICE OOH,RM12 4EQ,51.552925,0.19071367
DR PM PATEL,RM12 4LF,51.556275,0.21916472
WOOD LANE SURGERY,RM12 5HX,51.544113,0.19598719
WOOD LANE SURGERY GYNAECOLOGY SERVICE,RM12 5HX,51.544113,0.19598719
WOOD LANE SURGERY UROLOGY SERVICE,RM12 5HX,51.544113,0.19598719
HAVERING HEALTH,RM12 5HX,51.544113,0.19598719
THE ROSEWOOD MEDICAL CENTRE,RM12 5NJ,51.542653,0.20092136
HAVERING ACCESS HUB-ROSE OOH,RM12 5NJ,51.542653,0.20092136
RAHMAN & TSOI,RM12 5PA,51.54728,0.20405819
DR GILLETT-WALLER,RM12 6LU,51.555965,0.21991418
UPMINSTER BRIDGE SURGERY,RM12 6PL,51.558947,0.23523689
HARLOW ROAD SURGERY,RM13 7UP,51.531926,0.1864178
MUNGO PARK SURGERY,RM13 7XR,51.533458,0.19201374
DR WANI,RM13 7XR,51.533458,0.19201374
SOUTH HORNCHURCH WALK IN CENTRE,RM13 7XR,51.533458,0.19201374
DR ABDULLAH,RM13 9AB,51.519362,0.19707375
DR HUSSAIN,RM13 9AB,51.519362,0.19707375
BERWICK SURGERY,RM13 9QU,51.527183,0.21397232
PBC ADUR DIABETES,RM13 9QU,51.527183,0.21397232
PBC DIXIT GYNAECOLOGY,RM13 9QU,51.527183,0.21397232
SPRING FARM SURGERY,RM13 9RZ,51.521974,0.21406561
CRANHAM VILLAGE SURGERY,RM14 1BJ,51.562625,0.26337962
PBC HUMBERSTONE OPTHALMOLOGY,RM14 1BJ,51.562625,0.26337962
UPMINSTER PBC CARDIOLOGY,RM14 1BJ,51.562625,0.26337962
CRANHAM HEALTH CENTRE,RM14 1RG,51.568883,0.26529226
KWAN,RM14 2HF,51.550502,0.24419885
HAIDERIAN MEDICAL CENTRE,RM14 2YN,51.549508,0.24727998
CHAKARAVARTY,RM14 2YX,51.55831,0.24831987
UPMINSTER MEDICAL CENTRE,RM14 3DH,51.556819,0.25524324
CHOPRA,RM14 3DP,51.553596,0.25543001
THE NEW MEDICAL CENTRE,RM2 5SU,51.574433,0.20385631
THE GREEN WOOD PRACTICE,RM3 0DR,51.595335,0.23272048
KINGS PARK SURGERY,RM3 0FE,51.593176,0.22568428
PELC HAVERING HW OOH,RM3 0FE,51.593176,0.22568428
CHOWDHURY,RM3 0PT,51.59237,0.23403325
INGREBOURNE MEDICAL CENTRE,RM3 7JJ,51.600305,0.21056731
PRASAD,RM3 7JJ,51.600305,0.21056731
PETERSFIELD SURGERY,RM3 9PD,51.605712,0.23278189
HAROLD HILL WEEKEND SERVICE OOH,RM3 9PD,51.605712,0.23278189
KUCCHAI,RM3 9SU,51.606239,0.22489343
CENTRAL PARK SURGERY,RM3 9SU,51.606239,0.22489343
ABBAMOOR SURGERY,RM3 9SU,51.606239,0.22489343
"THE ROBINS SURGERY, HAROLD HILL HEALTH C",RM3 9SU,51.606239,0.22489343
SAINT FRANCIS HOSPICE SCCS,RM4 1QH,51.617009,0.19694784
BAY TREE MEDICAL CENTRE,RM5 3BJ,51.589737,0.16921213
CHASE CROSS MEDICAL CENTRE,RM5 3PJ,51.600124,0.16478307
DR JOSEPH,RM5 3PR,51.599536,0.16452403
LYNWOOD MEDICAL CENTRE,RM5 3QL,51.601712,0.16403547
"BARKING, HAVERING AND REDBRIDGE BCSC",RM7 0AG,51.568622,0.17891397
PELC EUCC OOH,RM7 0AG,51.568622,0.17891397
MODERN MEDICAL CENTRE,RM7 0PX,51.565418,0.17760643
DR GUPTA,RM7 8BU,51.582923,0.16468707
QUEENS WALK MEDICAL CENTRE,HA4 0NT,51.562716,-0.39315483
ACREFIELD SURGERY,HA4 0QR,51.562207,-0.38230916
WOOD LANE MEDICAL CENTRE,HA4 6ER,51.571225,-0.425149
NORTHOLT MEDICAL CENTRE,HA4 6NG,51.558046,-0.40941856
DR MLR SIDDIQUI'S PRACTICE,HA4 6TA,51.552011,-0.39941698
KING EDWARDS MEDICAL CENTRE,HA4 7AE,51.574582,-0.42806348
SOUTHCOTE CLINIC,HA4 7LW,51.57713,-0.43367612
LADYGATE LANE MEDICAL PRACTICE,HA4 7QU,51.580512,-0.43644641
ST MARTINS MEDICAL CENTRE,HA4 8BE,51.577646,-0.42455183
OXFORD DRIVE MEDICAL CENTRE,HA4 9EY,51.567741,-0.39300656
CEDARS MEDICAL CENTRE,HA4 9LZ,51.570584,-0.40501284
THE DEVONSHIRE LODGE PRACTICE,HA5 1TG,51.579318,-0.39728879
THE ABBOTSBURY PRACTICE,HA5 1TG,51.579318,-0.39728879
METROHEALTH NETWORK LTD OOH,HA5 1TG,51.579318,-0.39728879
ACRE SURGERY,HA6 1TQ,51.604474,-0.41155126
CAREPOINT PRACTICE,HA6 1TQ,51.604474,-0.41155126
THE EVERGREEN PRACTICE,HA6 1TQ,51.604474,-0.41155126
BMI BISHOPSWOOD HOSPITAL,HA6 2JW,51.616461,-0.44650675
MOUNTWOOD SURGERY,HA6 2RG,51.61616,-0.44351263
