Name,Borough,Latitude,Longitude
Greyhound (Music),Barnet,51.59135531,-0.227918496
Five Bells (Music),Barnet,51.59070954,-0.172363803
Dukes Head (Music),Waltham Forest,51.58812652,-0.004461517
Queens Head (Music),Harrow,51.59437092,-0.380697447
Tchances Arts & Music Centre (Music),Haringey,51.58984019,-0.070897083
Chandos (Music),Barnet,51.59326,-0.255449011
The Bell (Music),Waltham Forest,51.59029851,-0.016940788
Ship (Music),Havering,51.5869449,0.20096577
Walthamstow Assembly Hall (Music),Waltham Forest,51.590829,-0.012616998
Windsor Castle (Music),Barnet,51.59343096,-0.1709985
Alexandra Palace (Music),Haringey,51.59448347,-0.130501428
Railway Bell (Music),Redbridge,51.59202163,0.027961456
George (Music),Redbridge,51.59476727,0.022582793
Catcher In The Rye (Music),Barnet,51.59962786,-0.196032474
Kings Arms (Music),Hillingdon,51.60458372,-0.482140074
Joiners Arms (Music),Barnet,51.60333634,-0.191596736
Antwerp Arms (Music),Haringey,51.60191522,-0.074616432
Harrow Arts Centre (Music),Harrow,51.60848855,-0.363803159
County Arms (Music),Waltham Forest,51.60732629,0.00075547
Three Wishes (Music),Barnet,51.61215516,-0.28063727
Crown & Crooked Billet (Music),Redbridge,51.60732563,0.061095261
Artsdepot (Music),Barnet,51.61281751,-0.176704375
Bohemia (Music),Barnet,51.61537243,-0.176197566
Twenty N20 (Music),Barnet,51.62573607,-0.176489883
Cavalier (Music),Barnet,51.62974445,-0.15792091
The Griffin (Music),Barnet,51.63020855,-0.174388708
Half Moon (Music),Enfield,51.63159903,-0.096073858
The White Hart (Music),Enfield,51.63316939,-0.127162125
Royal Oak (Music),Waltham Forest,51.63501901,-0.01117619
Builders Arms (Music),Barnet,51.65075513,-0.173172865
Black Horse (Music),Barnet,51.65312363,-0.206645695
Kings Head (Music),Barnet,51.65347424,-0.200762496
Club Azure (Music),Enfield,51.6526177,-0.080808226
Kings Head (Music),Enfield,51.65271057,-0.082640256
Misty Moon (Music),Barnet,51.65551791,-0.201505693
Jolly Farmers (Music),Enfield,51.65476358,-0.107752384
Jolly Butchers (Music),Enfield,51.65949991,-0.079895751
The Red Lion (Music),Enfield,51.66345417,-0.0448806
Sun & Woolpack (Music),Enfield,51.67116464,-0.040802944
St Mary's Music Hall (Music),Waltham Forest,51.58506,-0.011829999
Museum of Croydon (Museum/Gallery),Croydon,51.37191054,-0.099510453
Museum of Writing (Museum/Gallery),Camden,51.52064362,-0.128698023
The Foundling Museum (Museum/Gallery),Camden,51.52527011,-0.121646223
Freud Museum (Museum/Gallery),Camden,51.54842189,-0.177246353
Keats House (Museum/Gallery),Camden,51.55556976,-0.167930178
British Museum (Museum/Gallery),Camden,51.51897146,-0.126474756
2 Willow Road (Museum/Gallery),Camden,51.55716249,-0.169150102
British Library (Museum/Gallery),Camden,51.52998677,-0.126988355
Burgh House and Hampstead Museum (Museum/Gallery),Camden,51.5581809,-0.175067339
Royal College of Physicians of London Museum (Museum/Gallery),Camden,51.52574929,-0.144980744
"Jewish Museum, London (Museum/Gallery)",Camden,51.53728156,-0.144641466
Wellcome Collection (Museum/Gallery),Camden,51.52589757,-0.133917453
Government Art Collection (Museum/Gallery),Camden,51.52228915,-0.134901111
The British Museum (Museum/Gallery),Camden,51.51936411,-0.126847819
Fenton House (Museum/Gallery),Camden,51.55891599,-0.180130545
Sir John SoaneÊ¼s Museum (Museum/Gallery),Camden,51.51699357,-0.117518712
"Ben Uri Gallery, The Art Museum for Everyone, The London Jewish Museum of Art (Museum/Gallery)",Camden,51.5375408,-0.185367079
"Grant Museum of Zoology and Comparative Anatomy, UCL (Museum/Gallery)",Camden,51.52362522,-0.134659092
Petrie Museum of Egyptian Archaeology (Museum/Gallery),Camden,51.5240494,-0.132493816
"Geology (and Teaching & Research) Collections, UCL (Museum/Gallery)",Camden,51.52410071,-0.133457567
UCL Art Museum (Museum/Gallery),Camden,51.52450237,-0.133268145
Crystal Palace Museum (Museum/Gallery),Bromley,51.41977512,-0.07669903
Cartoon Museum (Museum/Gallery),Camden,51.51768728,-0.126022998
Central Saint Martins (Museum/Gallery),Camden,51.53643913,-0.124459503
House of Illustration (Museum/Gallery),Camden,51.53643913,-0.124459503
V&A Museum of Childhood (Museum/Gallery),Tower Hamlets,51.52905531,-0.054881953
Ragged School Museum (Museum/Gallery),Tower Hamlets,51.51866343,-0.035664072
The Tower of London (Museum/Gallery),Tower Hamlets,51.50827523,-0.076245512
"Royal Armouries, Tower of London (Museum/Gallery)",Tower Hamlets,51.50827523,-0.076245512
The Fusilier Museum London (Museum/Gallery),Tower Hamlets,51.50839276,-0.075188561
Royal London Hospital Archives and Museum (Museum/Gallery),Tower Hamlets,51.51725955,-0.060458489
Museum of the Royal Pharmaceutical Society (Museum/Gallery),Tower Hamlets,51.50907929,-0.068271082
Museum of London Docklands (Museum/Gallery),Tower Hamlets,51.50761933,-0.0238327
Trades Union Congress (TUC) Library Collections (Museum/Gallery),Tower Hamlets,51.5157742,-0.073998025
Kelmscott House (Museum/Gallery),Hammersmith and Fulham,51.49058179,-0.235504364
Fulham Palace (Museum/Gallery),Hammersmith and Fulham,51.47054467,-0.215197704
Wandle Industrial Museum (Museum/Gallery),Merton,51.40227251,-0.168038668
Museum of Wimbledon (Museum/Gallery),Merton,51.42335474,-0.216643417
Wimbledon Lawn Tennis Museum (Museum/Gallery),Merton,51.43371956,-0.214028681
Barts Pathology Museum (Museum/Gallery),City and County of the City of London,51.51764758,-0.101017626
St Bartholomews Hospital Museum (Museum/Gallery),City and County of the City of London,51.51764758,-0.101017626
Valence House Museum (Museum/Gallery),Barking and Dagenham,51.55831213,0.134200896
Dorich House Museum (Museum/Gallery),Kingston upon Thames,51.43334146,-0.26308829
Kingston Museum (and Heritage Service) (Museum/Gallery),Kingston upon Thames,51.40955345,-0.300284623
The Stephens Collection (Museum/Gallery),Barnet,51.59660247,-0.194573135
Royal Air Force Museum London (RAF) (Museum/Gallery),Barnet,51.59894703,-0.2381639
Barnet Museum (and Local History Society) (Museum/Gallery),Barnet,51.65287654,-0.20229626
Museum of Domestic Design and Architecture (Museum/Gallery),Barnet,51.59611572,-0.241911857
Brent Museum (Museum/Gallery),Brent,51.5466504,-0.228921499
Enfield Museum Service (Museum/Gallery),Enfield,51.65031766,-0.081118166
ClockmakersÊ¼ Museum (Museum/Gallery),Kensington and Chelsea,51.49729595,-0.176492743
Leighton House Museum (Museum/Gallery),Kensington and Chelsea,51.49858782,-0.203095133
Design Museum (Museum/Gallery),Kensington and Chelsea,51.49987443,-0.200159026
Kensington Palace (State Apartments and Royal Ceremonial Dress Collection) (Museum/Gallery),Kensington and Chelsea,51.50519934,-0.188021816
National Army Museum (Museum/Gallery),Kensington and Chelsea,51.48622897,-0.160337436
British Architectural Library â Drawings and Archives Collections (Museum/Gallery),Kensington and Chelsea,51.49690228,-0.172098031
Natural History Museum (Museum/Gallery),Kensington and Chelsea,51.49656438,-0.17686772
Carlyleâs House (Museum/Gallery),Kensington and Chelsea,51.4841328,-0.169701255
The Science Museum (Museum/Gallery),Kensington and Chelsea,51.49729595,-0.176492743
Victoria and Albert Museum (Museum/Gallery),Kensington and Chelsea,51.49694363,-0.17220054
The Estorick Collection of Modern Italian Art (Museum/Gallery),Islington,51.54387833,-0.100573528
John WesleyÊ¼s House and The Museum of Methodism (Museum/Gallery),Islington,51.52358674,-0.087046013
"Wesleyâs Chapel, Museum of Methodism and John Wesleyâs House (Museum/Gallery)",Islington,51.52376699,-0.086519489
London Canal Museum (Museum/Gallery),Islington,51.53422326,-0.12029705
Museum of the Order of St John (Museum/Gallery),Islington,51.52192262,-0.102511138
Whitehall Historic House (Museum/Gallery),Sutton,51.35938066,-0.217208065
Little Holland House (Museum/Gallery),Sutton,51.35528014,-0.170574724
Honeywood Museum (Museum/Gallery),Sutton,51.36513123,-0.165068096
Tate Modern (Museum/Gallery),Southwark,51.50761827,-0.099373398
Fashion and Textile Museum (Museum/Gallery),Southwark,51.50118091,-0.081789177
Musical Museum (Museum/Gallery),Hounslow,51.48790924,-0.293132996
Museum of Army Music (Museum/Gallery),Richmond upon Thames,51.45510022,-0.350654603
Hampton Court Palace (Museum/Gallery),Richmond upon Thames,51.40385723,-0.337632683
Kew Palace (Museum/Gallery),Richmond upon Thames,51.48527287,-0.291176104
Strawberry Hill House (Museum/Gallery),Richmond upon Thames,51.43822124,-0.334730739
Heath Robinson Museum (Museum/Gallery),Harrow,51.59247379,-0.386670537
Harrow Museum and Heritage Centre (Museum/Gallery),Harrow,51.59446395,-0.355067327
Hackney Museum (Museum/Gallery),Hackney,51.5444793,-0.056070308
House Mill (Museum/Gallery),Newham,51.52740749,-0.00757826
Royal Museums Greenwich (Museum/Gallery),Greenwich,51.48115302,-0.003725418
Eltham Palace (Museum/Gallery),Greenwich,51.44698487,0.047941322
National Maritime Museum (Museum/Gallery),Greenwich,51.48094088,-0.005215639
Charterhouse (Museum/Gallery),Islington,51.52131611,-0.100042583
Cinema Museum (Museum/Gallery),Lambeth,51.49228045,-0.105168911
Michael Faraday Museum at the Royal Institution (Museum/Gallery),City of Westminster,51.50994668,-0.142553438
Tate Britain (Museum/Gallery),City of Westminster,51.49087146,-0.127180934
The Society of Antiquaries of London - Burlington House (Museum/Gallery),City of Westminster,51.50873319,-0.13974947
Royal Academy of Arts (Museum/Gallery),City of Westminster,51.50909914,-0.139576035
MCC Museum (Museum/Gallery),City of Westminster,51.52854589,-0.173052371
The Courtauld Gallery (Museum/Gallery),City of Westminster,51.51102034,-0.117952414
Household Cavalry Museum (Museum/Gallery),City of Westminster,51.50498193,-0.127236227
Royal Academy of Music Museum (Museum/Gallery),City of Westminster,51.5235093,-0.152337225
Guards Museum (Museum/Gallery),City of Westminster,51.49960919,-0.138276978
Banqueting House Whitehall (Museum/Gallery),City of Westminster,51.50453839,-0.125928744
Imperial College Healthcare Charity Art Collection at St Mary's Hospital (Museum/Gallery),City of Westminster,51.51739498,-0.173628565
The Wallace Collection (Museum/Gallery),City of Westminster,51.51716928,-0.152896623
British Optical Association Museum (Museum/Gallery),City of Westminster,51.50784458,-0.125355363
Anaesthesia Museum (Museum/Gallery),City of Westminster,51.51939349,-0.14510941
London Transport Museum (Museum/Gallery),City of Westminster,51.5121249,-0.121221616
"Courtauld Gallery, University of London (Museum/Gallery)",City of Westminster,51.51073438,-0.116910436
Museum of the Royal Philatelic Society London (Museum/Gallery),City of Westminster,51.52147742,-0.150084304
Churchill (Museum & Cabinet) War Rooms (Museum/Gallery),City of Westminster,51.50217907,-0.12937736
Havering Museum (Museum/Gallery),Havering,51.57792332,0.179586814
Marble Hill House (Museum/Gallery),Richmond upon Thames,51.44951494,-0.313307108
Museum of Richmond (Museum/Gallery),Richmond upon Thames,51.45881505,-0.306573053
World Rugby Museum (Museum/Gallery),Richmond upon Thames,51.45531062,-0.340715315
Islington Museum (Museum/Gallery),Islington,51.52648755,-0.104527
Bentley Priory Museum (Museum/Gallery),Harrow,51.62650832,-0.333057684
Black Cultural Archives (Museum/Gallery),Lambeth,51.46051638,-0.114572314
Redbridge Museum (Museum/Gallery),Redbridge,51.55806439,0.075328101
Horniman Museum and Gardens (Museum/Gallery),Lewisham,51.44113087,-0.060736391
Library and Museum of Freemasonry (Museum/Gallery),Camden,51.51516268,-0.121110977
Charles Dickens Museum (Museum/Gallery),Camden,51.52360065,-0.116237044
Crossness Engines (Museum/Gallery),Bexley,51.50580578,0.134010243
National Portrait Gallery (Museum/Gallery),City of Westminster,51.5093988,-0.128452891
Hunterian Museum at the Royal College of Surgeons (Museum/Gallery),City of Westminster,51.51528552,-0.115874028
Royal College of Surgeons of England (Museum/Gallery),City of Westminster,51.51528552,-0.115874028
Kenwood House (known as the Iveagh Bequest) (Museum/Gallery),Camden,51.57132839,-0.167599805
Hall Place and Gardens (Museum/Gallery),Bexley,51.44803113,0.160255399
Geffrye Museum (Museum/Gallery),Hackney,51.53155722,-0.076244065
Ham House (Museum/Gallery),Richmond upon Thames,51.44367924,-0.316457894
Orleans House Gallery (Museum/Gallery),Richmond upon Thames,51.44733169,-0.319072214
Bromley Museum at Bromley Historic Collections (Museum/Gallery),Bromley,51.403765,0.014474249
Bethlem Museum of the Mind (Museum/Gallery),Bromley,51.38091958,-0.02974049
Dr JohnsonÊ¼s House (Museum/Gallery),City and County of the City of London,51.51503546,-0.108159065
Walthamstow Pumphouse Museum (Museum/Gallery),Waltham Forest,51.57671401,-0.03476443
Vestry House Museum (Museum/Gallery),Waltham Forest,51.58401372,-0.012739356
Sutton House (Museum/Gallery),Hackney,51.54848591,-0.05040426
The Garden Museum (Museum/Gallery),Lambeth,51.49504923,-0.120195358
RangerÊ¼s House (Museum/Gallery),Greenwich,51.47341137,-0.001610693
Fan Museum (Museum/Gallery),Greenwich,51.47898036,-0.008205711
The Old Royal Naval College (Museum/Gallery),Greenwich,51.48296792,-0.006397413
Mall Galleries (Museum/Gallery),City of Westminster,51.50671003,-0.13014825
Royal College of Music Museum of Instruments (Museum/Gallery),City of Westminster,51.4992805,-0.176888954
The London Museum of Water and Steam (Museum/Gallery),Hounslow,51.48905549,-0.290517572
"Hillingdon Local Studies, Archives and Museum (Museum/Gallery)",Hillingdon,51.54518515,-0.478276714
National Gallery (Museum/Gallery),City of Westminster,51.50909835,-0.127658195
Benjamin Franklin House (Museum/Gallery),City of Westminster,51.50764232,-0.124893454
British Dental Association Museum (Museum/Gallery),City of Westminster,51.5185766,-0.148616375
British Architectural Library (Library and Photographs Collection) (Museum/Gallery),City of Westminster,51.52132272,-0.14484359
Handel and Hendrix in London (Museum/Gallery),City of Westminster,51.51296728,-0.145903843
Hogarthâs House (Museum/Gallery),Hounslow,51.48701875,-0.254987389
Bruce Castle Museum (Museum/Gallery),Haringey,51.5991501,-0.075440903
Down House (Museum/Gallery),Bromley,51.3314336,0.053466422
Museum of London (Museum/Gallery),City and County of the City of London,51.5177984,-0.096066693
Barbican Art Gallery (Museum/Gallery),City and County of the City of London,51.51996071,-0.094102587
British Red Cross Museum and Archives (Museum/Gallery),City and County of the City of London,51.5190921,-0.088650504
Guildhall Art Gallery and London's Roman Amphitheatre (Museum/Gallery),City and County of the City of London,51.51556808,-0.091634023
Headstone Manor & Museum (Harrow) (Museum/Gallery),Harrow,51.59406082,-0.35261308
Hayward Gallery (Museum/Gallery),Lambeth,51.50613299,-0.115444815
Florence Nightingale Museum (Museum/Gallery),Lambeth,51.500052,-0.117006942
The View (Epping Forest Collection) (Museum/Gallery),Waltham Forest,51.63439473,0.017524522
William Morris Gallery and Brangwyn Gift (Museum/Gallery),Waltham Forest,51.59130071,-0.020376609
Clipper Ship Cutty Sark (Museum/Gallery),Greenwich,51.48281205,-0.009492691
London Fire Brigade Museum (Museum/Gallery),Southwark,51.50196855,-0.098124472
HMS Belfast (Museum/Gallery),Southwark,51.50659145,-0.081463126
Imperial War Museum (Museum/Gallery),Southwark,51.49600948,-0.10832779
Old Operating Theatre and Herb Garret (Museum/Gallery),Southwark,51.50501236,-0.088429615
Brunel Museum (Museum/Gallery),Southwark,51.50159555,-0.052939828
Dulwich Picture Gallery (Museum/Gallery),Southwark,51.44597771,-0.086420363
Osterley Park House (Museum/Gallery),Hounslow,51.48949016,-0.351741731
Gunnersbury Park Museum (Museum/Gallery),Hounslow,51.49954349,-0.286321448
Migration Museum and the London Fire Brigade Museum (Museum/Gallery),,51.49308936,-0.120399914
Rose Theatre (Dance/Performance),Kingston upon Thames,51.4086431,-0.307594201
Greenwich Theatre (Dance/Performance),Greenwich,51.47946415,-0.007621808
Alexandra Palace (Dance/Performance),Haringey,51.59448347,-0.130501429
Apollo Victoria Theatre (Dance/Performance),City of Westminster,51.49577576,-0.142654424
The Arc Theatre (Dance/Performance),City and County of the City of London,51.51592981,-0.085662344
Barbican Centre Theatre (Dance/Performance),City and County of the City of London,51.51996231,-0.094106846
Barons Court Theatre (Dance/Performance),Hammersmith and Fulham,51.48943219,-0.209490815
Bloomsbury Theatre (Dance/Performance),Camden,51.52506973,-0.132754789
Brady Arts & Community Centre (Dance/Performance),Tower Hamlets,51.51941799,-0.065368543
Bread and Roses (Dance/Performance),Lambeth,51.46586805,-0.136540351
Broadway Theatre (Dance/Performance),Barking and Dagenham,51.5356693,0.078044242
Cadogan Hall (Dance/Performance),Kensington and Chelsea,51.49386601,-0.157267874
Cambridge Theatre (Dance/Performance),Camden,51.51351139,-0.126381824
Canal Cafe Theatre (Dance/Performance),City of Westminster,51.52103082,-0.184236365
Charing Cross Theatre (Dance/Performance),City of Westminster,51.50808822,-0.124096963
Palace Theatre (Dance/Performance),City of Westminster,51.51308657,-0.129627602
Eventim Apollo Hammersmith (Dance/Performance),Hammersmith and Fulham,51.49069334,-0.224422616
Hampstead Theatre (Dance/Performance),Camden,51.54382562,-0.173709262
ICA (Dance/Performance),City of Westminster,51.50638923,-0.130896308
Islington Assembly Hall (Dance/Performance),Islington,51.54433219,-0.103612127
London Palladium (Dance/Performance),City of Westminster,51.51453773,-0.140017324
Lost Theatre (Dance/Performance),Lambeth,51.47552393,-0.131821282
Lyceum Theatre (Dance/Performance),City of Westminster,51.51142368,-0.120111955
Millfield Arts Centre (Dance/Performance),Enfield,51.61595447,-0.080219224
New Diorama Theatre (Dance/Performance),Camden,51.52503273,-0.141751873
Noel Coward Theatre (Dance/Performance),City of Westminster,51.51110956,-0.127460405
Park Theatre (Dance/Performance),Islington,51.56563594,-0.108641889
Peacock Theatre (Dance/Performance),City of Westminster,51.51462706,-0.117991055
Phoenix Theatre (Dance/Performance),Camden,51.51452424,-0.129554271
Piccadilly Theatre (Dance/Performance),City of Westminster,51.51105578,-0.135374572
Playhouse Theatre (Dance/Performance),City of Westminster,51.50696648,-0.12368193
The Queen's Theatre (Dance/Performance),Havering,51.56521058,0.219444297
Richmond Theatre (Dance/Performance),Richmond upon Thames,51.46212985,-0.303844781
Roundhouse (Dance/Performance),Camden,51.54323234,-0.151898608
Royal Opera House - The Linbury Studio Theatre and Foyer (Dance/Performance),City of Westminster,51.51304711,-0.122653705
Rudolf Steiner House (Dance/Performance),City of Westminster,51.52489743,-0.160555743
Savoy Theatre (Dance/Performance),City of Westminster,51.51016784,-0.12086983
Shaftesbury Theatre (Dance/Performance),Camden,51.51627657,-0.126095341
Shaw Theatre (Dance/Performance),Camden,51.52864677,-0.12811024
Southwark Playhouse (Dance/Performance),Southwark,51.49750075,-0.098224093
The King's Head Theatre (Dance/Performance),Islington,51.53830316,-0.102810177
The Lion and Unicorn Theatre (Dance/Performance),Camden,51.54809015,-0.138922711
The O2 Arena (Dance/Performance),Greenwich,51.50292054,0.003185639
The Phoenix Artists Club (Dance/Performance),City of Westminster,51.50959927,-0.128617607
The Rosemary Branch (Dance/Performance),Islington,51.53762241,-0.08693312
The Royal Albert Hall (Dance/Performance),City of Westminster,51.50126863,-0.17751559
The Scoop at More London (Dance/Performance),Southwark,51.50503006,-0.079257609
The Yard (Dance/Performance),Tower Hamlets,51.54263859,-0.023382441
Theatre Royal Drury Lane (Dance/Performance),City of Westminster,51.51287517,-0.120340416
White Bear Theatre (Dance/Performance),Lambeth,51.48690516,-0.108099695
Testbed 1 (Dance/Performance),Wandsworth,51.47883271,-0.168329134
The Other Palace (Dance/Performance),City of Westminster,51.49871015,-0.142261336
Winston Churchill Theatre (Dance/Performance),Hillingdon,51.5789453,-0.428743514
Waterloo East Theatre (Dance/Performance),Lambeth,51.50406716,-0.110011288
St John's Smith Square (Dance/Performance),City of Westminster,51.49590593,-0.127089782
St John's Church (Dance/Performance),Kingston upon Thames,51.40308542,-0.300754207
Theatre Royal Haymarket (Dance/Performance),City of Westminster,51.50863453,-0.131279929
Church Hall of the Church of the Holy Apostles (Dance/Performance),City of Westminster,51.4884578,-0.143355213
The Gallery at The Hospital Club (Dance/Performance),Camden,51.51489401,-0.124552288
Freed of London (Dance/Performance),City of Westminster,51.51065608,-0.127219602
"Asylum, Caroline Gardens Chapel (Dance/Performance)",Southwark,51.47893357,-0.060530333
Kings Place (Dance/Performance),Islington,51.53499869,-0.121548397
The Vaults (Dance/Performance),Lambeth,51.50197488,-0.115285479
The Old Selfridges Hotel (Dance/Performance),City of Westminster,51.51458707,-0.152813774
Landmark Arts Centre (Dance/Performance),Richmond upon Thames,51.4280867,-0.324626903
The Bussey Building AKA The CLF Art Cafe (Dance/Performance),Southwark,51.469934,-0.067363425
Adelphi Theatre (Dance/Performance),City of Westminster,51.51010219,-0.12294776
Apollo Theatre (Dance/Performance),City of Westminster,51.5115007,-0.13338199
Bridewell Theatre (Dance/Performance),City and County of the City of London,51.51349205,-0.105023493
Shakespeare's Globe Theatre (Dance/Performance),Southwark,51.50811239,-0.09657156
Rich Mix (Dance/Performance),Tower Hamlets,51.52435934,-0.073275203
Putney Arts Theatre (Dance/Performance),Wandsworth,51.46128657,-0.220223039
"Michaelis Theatre, Roehampton University (Dance/Performance)",Wandsworth,51.45610039,-0.247269507
Dragon Hall  (Dance/Performance),Camden,51.5166264,-0.122665013
Westminster Kingsway College Theatre (Dance/Performance),Camden,51.52690563,-0.118767654
Poplar Union (Dance/Performance),Tower Hamlets,51.51559973,-0.02298261
"The Pit, Barbican Centre (Dance/Performance)",City and County of the City of London,51.51996227,-0.094104542
Soho Theatre (Dance/Performance),City of Westminster,51.51450305,-0.132740339
Danceworks (Dance/Performance),City of Westminster,51.51318751,-0.152452465
Wilton's Music Hall (Dance/Performance),Tower Hamlets,51.51061305,-0.066937948
Chicken Shed (Dance/Performance),Enfield,51.64443614,-0.145241925
Electric Brixton (Dance/Performance),Lambeth,51.46019347,-0.116833605
Hackney Empire (Dance/Performance),Hackney,51.54552162,-0.055477861
ACS Dance Centre (Dance/Performance),Havering,51.57360449,0.18990651
Landor Theatre (Dance/Performance),Lambeth,51.46566493,-0.126053013
The Saw Swee Hock Centre - Weston Studio (Dance/Performance),City of Westminster,51.51463833,-0.117572622
London Metropolitan University Graduate Centre (Dance/Performance),Islington,51.55147327,-0.110354203
Kenneth More Theatre (Dance/Performance),Redbridge,51.55867744,0.075240584
Pinner Village Hall (Dance/Performance),Harrow,51.59325663,-0.384014347
The Space (Dance/Performance),Tower Hamlets,51.49216667,-0.024198973
Lift Islington - Platform Theatre (Dance/Performance),Islington,51.56142487,-0.115741604
Etcetera Theatre (Dance/Performance),Camden,51.54059409,-0.144275957
Royal Academy of Dramatic Art (Dance/Performance),Camden,51.52088928,-0.13226279
Tristan Bates Theatre (TBT) (Dance/Performance),Camden,51.51336223,-0.128304785
Watermans Arts Centre (Dance/Performance),Hounslow,51.48576836,-0.298042371
New Wimbledon Theatre (Dance/Performance),Merton,51.41914644,-0.201365109
Sadler's Wells Theatre (Dance/Performance),Islington,51.52942925,-0.106264614
Uxbridge College (Dance/Performance),Hillingdon,51.5162788,-0.411430057
Unicorn Theatre (Dance/Performance),Southwark,51.50384193,-0.080639895
The Gate Theatre (Dance/Performance),Kensington and Chelsea,51.50952947,-0.197663819
London Dance Academy (Dance/Performance),Islington,51.52555915,-0.096622223
Hoxton Hall (Dance/Performance),Hackney,51.53177145,-0.0799838
Arcola (Dance/Performance),Hackney,51.54691315,-0.074947347
Bhavan Centre (Dance/Performance),Hammersmith and Fulham,51.4897635,-0.207043433
The Tabard Theatre (Dance/Performance),Hounslow,51.49569249,-0.254641421
Chisenhale Dance Space (Dance/Performance),Tower Hamlets,51.53308803,-0.039708154
Polka Theatre for Children (Dance/Performance),Merton,51.41973108,-0.194975806
Studio Wayne McGregor (Dance/Performance),Hackney,51.54744385,-0.024066959
Stratford Circus (Dance/Performance),Newham,51.5427166,0.001743614
Clean Break (Dance/Performance),Camden,51.54692186,-0.140672301
West London University (Dance/Performance),Ealing,51.50656547,-0.304688388
Brentside (Dance/Performance),Ealing,51.52655631,-0.33995693
Union Theatre (Dance/Performance),Southwark,51.50375651,-0.101911697
Harrow Arts Centre (Dance/Performance),Harrow,51.60848854,-0.363803161
The Young Vic (Dance/Performance),Lambeth,51.50327691,-0.107291849
"The Old Church , Stoke Newington (Dance/Performance)",Hackney,51.56041201,-0.084880748
Oxford House Theatre (Dance/Performance),Tower Hamlets,51.52636805,-0.061484047
Churchill Theatre: Magpie Dance (Dance/Performance),Bromley,51.403765,0.014474247
Higham Hill Hub (Dance/Performance),Waltham Forest,51.59712882,-0.037580749
Dance Umbrella - Somerset House (Dance/Performance),City of Westminster,51.51102034,-0.117952415
Harris Academy Purley (Dance/Performance),Croydon,51.35324715,-0.10931616
Candoco Dance Company (Dance/Performance),Harrow,51.6302468,-0.31023884
Bernie Grant Arts Centre (Dance/Performance),Haringey,51.58747503,-0.073075943
Arts Theatre (Dance/Performance),City of Westminster,51.51211816,-0.127548734
Conway Hall (Dance/Performance),Camden,51.51979404,-0.118311294
"Compass Theatre, Hillingdon (Dance/Performance)",Hillingdon,51.56218624,-0.440386739
The Broadway Theatre (Dance/Performance),Lewisham,51.4452943,-0.020380851
The Tramshed (Dance/Performance),Greenwich,51.48949713,0.068021085
Dominion Theatre (Dance/Performance),Camden,51.51696266,-0.129641703
Pleasance (Dance/Performance),Islington,51.54876851,-0.121673379
Trinity Laban / Laban Theatre (Dance/Performance),Lewisham,51.48005383,-0.020503156
Patidar House Studios (Dance/Performance),Brent,51.55229548,-0.294982599
Foulden Works (Dance/Performance),Hackney,51.55551305,-0.072391878
Shoreditch Town Hall (Dance/Performance),Hackney,51.52667619,-0.079102613
Greenwich Dance (Dance/Performance),Greenwich,51.47806302,-0.0107391
Brockley Jack Studio Theatre (Dance/Performance),Lewisham,51.45363918,-0.039076935
Old Red Lion (Dance/Performance),Islington,51.53148185,-0.105847779
"King Charles Court, Old Royal Naval College (Trinity Laban) (Dance/Performance)",Greenwich,51.48358702,-0.007171472
Toynbee Studios (Dance/Performance),Tower Hamlets,51.51668037,-0.072230154
Cecil Sharp House (Dance/Performance),Camden,51.53810212,-0.149337866
Half Moon Young People's Theatre (Dance/Performance),Tower Hamlets,51.51325269,-0.041215197
Graeae Theatre Company Bradbury Studios (Dance/Performance),Hackney,51.53279852,-0.076811706
Cockpit Theatre (Dance/Performance),City of Westminster,51.52449748,-0.169480819
Menier Theatre (Dance/Performance),Southwark,51.50466098,-0.094467554
Leyden Sixth form College (Dance/Performance),Waltham Forest,51.57606761,-0.002867702
Lyric Theatre (Dance/Performance),City of Westminster,51.51127346,-0.133794809
Jacksons Lane (Dance/Performance),Haringey,51.57668107,-0.145404162
Arts Depot (Dance/Performance),Barnet,51.61281644,-0.176699509
RADA Studios (Dance/Performance),Camden,51.52066919,-0.13256009
Blackheath Halls (Dance/Performance),Greenwich,51.46437941,0.009627334
Langley Park Centre for the Performing Arts - Bromley Hall (Dance/Performance),Bromley,51.38893001,-0.01894751
Intimate Theatre (Dance/Performance),Enfield,51.62419102,-0.10284236
"Theatre Royal, Stratford East (Dance/Performance)",Newham,51.54255806,0.001000881
Fairfield Hall (closed for refurbishment) (Dance/Performance),Croydon,51.37252439,-0.095778074
Newlands Community Hall (Dance/Performance),Wandsworth,51.43808068,-0.244376348
Aldwych Theatre (Dance/Performance),City of Westminster,51.51307629,-0.118862085
Welsh Centre (Dance/Performance),Camden,51.52493328,-0.116902823
Rambert (Dance/Performance),Lambeth,51.50617404,-0.113523269
Theatre Peckham (Dance/Performance),Southwark,51.47449519,-0.082758591
Mountview Theatre School (Dance/Performance),Southwark,51.4748743,-0.069877256
Siobhan Davies Studios (Dance/Performance),Southwark,51.49606,-0.105329064
Canada Water Culture Space (Dance/Performance),Southwark,51.49780959,-0.049153611
National Circus (Dance/Performance),Hackney,51.52755809,-0.082550204
Upstairs at the Gatehouse (Dance/Performance),Haringey,51.5717955,-0.150365124
Omnibus Arts Centre (Dance/Performance),Lambeth,51.46375804,-0.142413708
